"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UK000003302","VALLEY, UK","2024-06-22","0.00",,"58","67","53"
"UK000003302","VALLEY, UK","2024-06-23","0.00",,"61","66","57"
"UK000003302","VALLEY, UK","2024-06-24","0.00",,"60","70","57"
"UK000003302","VALLEY, UK","2024-06-25","0.00",,"60","72","57"
"UK000003302","VALLEY, UK","2024-06-26","0.00",,"62","65","54"
"UK000003302","VALLEY, UK","2024-06-27","0.00",,"60","63","57"
"UK000003302","VALLEY, UK","2024-06-28","0.17",,"58","58","55"
"UK000003302","VALLEY, UK","2024-06-29","0.29",,"56","61","54"
"UK000003302","VALLEY, UK","2024-06-30","0.02",,"56",,"49"
"UK000003302","VALLEY, UK","2024-07-01","0.01",,"56","59",
"UK000003302","VALLEY, UK","2024-07-02","0.07",,"57","62","53"
"UK000003302","VALLEY, UK","2024-07-03","0.05",,"58","65",
"UK000003302","VALLEY, UK","2024-07-04","0.00",,"57","65","52"
"UK000003302","VALLEY, UK","2024-07-05","0.00",,"57","61","53"
"UK000003302","VALLEY, UK","2024-07-06","0.30",,"56","63","51"
"UK000003302","VALLEY, UK","2024-07-07","0.34",,"56","61","52"
"UK000003302","VALLEY, UK","2024-07-08","0.34",,"59","67","48"
"UK000003302","VALLEY, UK","2024-07-09","0.06",,"60","65","57"
"UK000003302","VALLEY, UK","2024-07-10","0.21",,"58","63",
"UK000003302","VALLEY, UK","2024-07-11","0.27",,"57","61",
"UK000003302","VALLEY, UK","2024-07-12","0.13",,"57",,
"UK000003302","VALLEY, UK","2024-07-13","0.00",,"57","62",
"UK000003302","VALLEY, UK","2024-07-14","0.00",,"59",,"53"
"UK000003302","VALLEY, UK","2024-07-15","0.00",,"60","69","51"
"UK000003302","VALLEY, UK","2024-07-16","0.28",,"60","64",
"UK000003302","VALLEY, UK","2024-07-17","0.00",,"61","67","57"
"UK000003302","VALLEY, UK","2024-07-18","0.00",,"62","67","59"
"UK000003302","VALLEY, UK","2024-07-19","0.03",,"63","69","60"
"UK000003302","VALLEY, UK","2024-07-20","0.02",,"61","65",
"UK000003302","VALLEY, UK","2024-07-21","0.37",,"58","64",
"UK000003302","VALLEY, UK","2024-07-22","0.02",,"61","63","59"
"UK000003302","VALLEY, UK","2024-07-23","0.26",,"61","66",
"UK000003302","VALLEY, UK","2024-07-24","0.00",,"59","63","53"
"UK000003302","VALLEY, UK","2024-07-25","0.05",,"60","64","58"
"UK000003302","VALLEY, UK","2024-07-26","0.05",,"59","64","54"
"UK000003302","VALLEY, UK","2024-07-27","0.00",,"60","65",
"UK000003302","VALLEY, UK","2024-07-28","0.00",,"61","67",
"UK000003302","VALLEY, UK","2024-07-29","0.00",,"63","68","54"
"UK000003302","VALLEY, UK","2024-07-30","0.00",,"62","66",
"UK000003302","VALLEY, UK","2024-07-31","0.00",,"62","71","53"
"UK000003302","VALLEY, UK","2024-08-01","0.00",,"64","71",
"UK000003302","VALLEY, UK","2024-08-02","0.00",,"62","69",
"UK000003302","VALLEY, UK","2024-08-03","0.14",,"60","65","53"
"UK000003302","VALLEY, UK","2024-08-04","0.00",,"61","66","56"
"UK000003302","VALLEY, UK","2024-08-05","0.32",,"63","65",
"UK000003302","VALLEY, UK","2024-08-06","0.00",,"61","66","54"
"UK000003302","VALLEY, UK","2024-08-07","0.00",,"61","65","59"
"UK000003302","VALLEY, UK","2024-08-08","0.07",,"61","64","59"
"UK000003302","VALLEY, UK","2024-08-09","0.00",,"62","66","58"
"UK000003302","VALLEY, UK","2024-08-10","0.00",,"63",,"60"
"UK000003302","VALLEY, UK","2024-08-13","0.00",,"62","65",
"UK000003302","VALLEY, UK","2024-08-14","0.06",,"59","65",
"UK000003302","VALLEY, UK","2024-08-15","0.05","0.8","61","65",
"UK000003302","VALLEY, UK","2024-08-16","0.24",,"60","66","53"
"UK000003302","VALLEY, UK","2024-08-17","0.00",,"61","65",
"UK000003302","VALLEY, UK","2024-08-18","0.00",,"61","65","57"
"UK000003302","VALLEY, UK","2024-08-19","0.00",,"61","65","59"
"UK000003302","VALLEY, UK","2024-08-20","0.05",,"60","65","55"
"UK000003302","VALLEY, UK","2024-08-21","0.00",,"59","63","55"
"UK000003302","VALLEY, UK","2024-08-22","0.09",,"60","63",
"UK000003302","VALLEY, UK","2024-08-23","0.37",,"60","64",
"UK000003302","VALLEY, UK","2024-08-24","0.00",,"59",,
"UK000003302","VALLEY, UK","2024-08-25","0.00",,"59","61","54"
"UK000003302","VALLEY, UK","2024-08-26","0.07",,"61","65","59"
"UK000003302","VALLEY, UK","2024-08-27","0.01",,"61",,"60"
"UK000003302","VALLEY, UK","2024-08-28","0.35",,"61","65",
"UK000003302","VALLEY, UK","2024-08-29","0.01",,"60","64","55"
"UK000003302","VALLEY, UK","2024-08-30","0.00",,"59","65","51"
"UK000003302","VALLEY, UK","2024-08-31","0.00",,"61","68","52"
"UK000003302","VALLEY, UK","2024-09-01","0.00",,"63","68","57"
"UK000003302","VALLEY, UK","2024-09-02","0.50",,"61","66",
"UK000003302","VALLEY, UK","2024-09-03","0.61",,"58","61","53"
"UK000003302","VALLEY, UK","2024-09-04","0.10",,"55","60",
"UK000003302","VALLEY, UK","2024-09-05","0.09",,"59","63","50"
"UK000003302","VALLEY, UK","2024-09-06","0.00",,"67","74","60"
"UK000003302","VALLEY, UK","2024-09-07",,,"65",,
"UK000003302","VALLEY, UK","2024-09-08","0.03",,"60","66",
"UK000003302","VALLEY, UK","2024-09-09","0.06",,"58","62","54"
"UK000003302","VALLEY, UK","2024-09-10","0.00",,"57","60",
"UK000003302","VALLEY, UK","2024-09-11","0.11",,"54","59","49"
"UK000003302","VALLEY, UK","2024-09-12","0.02",,"52","58","47"
"UK000003302","VALLEY, UK","2024-09-13","0.13",,"51","60","42"
"UK000003302","VALLEY, UK","2024-09-14","0.00",,"60","65","56"
"UK000003302","VALLEY, UK","2024-09-15","0.22",,"58","61",
"UK000003302","VALLEY, UK","2024-09-16","0.26",,"56","67","45"
"UK000003302","VALLEY, UK","2024-09-17","0.00",,"60","68","53"
"UK000003302","VALLEY, UK","2024-09-18","0.00",,"59",,
"UK000003302","VALLEY, UK","2024-09-19","0.00",,"61","69","55"
"UK000003302","VALLEY, UK","2024-09-20","0.00",,"60",,"55"
"UK000003302","VALLEY, UK","2024-09-21","0.00",,"61","66","57"
"UK000003302","VALLEY, UK","2024-09-22","0.00",,"58","63",
"UKE00105873","BUDE, UK","2024-01-01","0.81",,,"56","46"
"UKE00105873","BUDE, UK","2024-01-02","0.13",,,"53","47"
"UKE00105873","BUDE, UK","2024-01-03","0.14",,,"49","50"
"UKE00105873","BUDE, UK","2024-01-04","0.29",,,"49","45"
"UKE00105873","BUDE, UK","2024-01-05","0.23",,,"49","42"
"UKE00105873","BUDE, UK","2024-01-06","0.00",,,"44","44"
"UKE00105873","BUDE, UK","2024-01-07","0.02",,,"40","30"
"UKE00105873","BUDE, UK","2024-01-08","0.00",,,"37","27"
"UKE00105873","BUDE, UK","2024-01-09","0.00",,,"42","31"
"UKE00105873","BUDE, UK","2024-01-10","0.00",,,"42","33"
"UKE00105873","BUDE, UK","2024-01-11","0.00",,,"44","35"
"UKE00105873","BUDE, UK","2024-01-12","0.00",,,"39","33"
"UKE00105873","BUDE, UK","2024-01-13","0.00",,,"44","36"
"UKE00105873","BUDE, UK","2024-01-14","0.02",,,"43","35"
"UKE00105873","BUDE, UK","2024-01-15","0.00",,,"45","37"
"UKE00105873","BUDE, UK","2024-01-16","0.00",,,"40","33"
"UKE00105873","BUDE, UK","2024-01-17","0.00",,,"42","33"
"UKE00105873","BUDE, UK","2024-01-18","0.00",,,"45","21"
"UKE00105873","BUDE, UK","2024-01-19","0.01",,,"53","25"
"UKE00105873","BUDE, UK","2024-01-20","0.20",,,"57","27"
"UKE00105873","BUDE, UK","2024-01-21","0.43",,,"54","45"
"UKE00105873","BUDE, UK","2024-01-22","0.09",,,"56","46"
"UKE00105873","BUDE, UK","2024-01-23","0.01",,,"54","47"
"UKE00105873","BUDE, UK","2024-01-24","0.09",,,"57","50"
"UKE00105873","BUDE, UK","2024-01-25","0.24",,,"50","48"
"UKE00105873","BUDE, UK","2024-01-26","0.00",,,"52","47"
"UKE00105873","BUDE, UK","2024-01-27","0.00",,,"55","37"
"UKE00105873","BUDE, UK","2024-01-28","0.02",,,"57","41"
"UKE00105873","BUDE, UK","2024-01-29","0.01",,,"47","52"
"UKE00105873","BUDE, UK","2024-01-30","0.00",,,"54","44"
"UKE00105873","BUDE, UK","2024-01-31","0.04",,,"50","31"
"UKE00105873","BUDE, UK","2024-02-01","0.01",,,"52","37"
"UKE00105873","BUDE, UK","2024-02-02","0.04",,,"51","37"
"UKE00105873","BUDE, UK","2024-02-03","0.06",,,"51","50"
"UKE00105873","BUDE, UK","2024-02-04","0.02",,,"53","50"
"UKE00105873","BUDE, UK","2024-02-05","0.01",,,"54","48"
"UKE00105873","BUDE, UK","2024-02-06","0.76",,,"54","49"
"UKE00105873","BUDE, UK","2024-02-07","0.43",,,"56","45"
"UKE00105873","BUDE, UK","2024-02-08","0.51",,,"55","44"
"UKE00105873","BUDE, UK","2024-02-09","0.01",,,"53","50"
"UKE00105873","BUDE, UK","2024-02-10","0.17",,,"50","40"
"UKE00105873","BUDE, UK","2024-02-11","0.02",,,"50","45"
"UKE00105873","BUDE, UK","2024-02-12","0.08",,,"55","45"
"UKE00105873","BUDE, UK","2024-02-13","0.09",,,"57","43"
"UKE00105873","BUDE, UK","2024-02-14","0.06",,,"57","48"
"UKE00105873","BUDE, UK","2024-02-15","0.69",,,"54","54"
"UKE00105873","BUDE, UK","2024-02-16","0.09",,,"57","50"
"UKE00105873","BUDE, UK","2024-02-17","1.17",,,"53","51"
"UKE00105873","BUDE, UK","2024-02-18","0.02",,,"53","51"
"UKE00105873","BUDE, UK","2024-02-19","0.01",,,"54","50"
"UKE00105873","BUDE, UK","2024-02-20","0.39",,,"54","47"
"UKE00105873","BUDE, UK","2024-02-21","0.52",,,"48","49"
"UKE00105873","BUDE, UK","2024-02-22","0.26",,,"47","45"
"UKE00105873","BUDE, UK","2024-02-23","0.33",,,"48","42"
"UKE00105873","BUDE, UK","2024-02-24","0.06",,,"49","41"
"UKE00105873","BUDE, UK","2024-02-25","0.55",,,"49","38"
"UKE00105873","BUDE, UK","2024-02-26","0.00",,,"50","42"
"UKE00105873","BUDE, UK","2024-02-27","0.08",,,"52","31"
"UKE00105873","BUDE, UK","2024-02-28","0.35",,,"50","39"
"UKE00105873","BUDE, UK","2024-02-29","0.28",,,"46","47"
"UKE00105873","BUDE, UK","2024-03-01","0.21",,,"45","40"
"UKE00105873","BUDE, UK","2024-03-02","0.07",,,"48","31"
"UKE00105873","BUDE, UK","2024-03-03","0.00",,,"49","36"
"UKE00105873","BUDE, UK","2024-03-04","0.15",,,"51","38"
"UKE00105873","BUDE, UK","2024-03-05","0.00",,,"54","36"
"UKE00105873","BUDE, UK","2024-03-06","0.00",,,"52","34"
"UKE00105873","BUDE, UK","2024-03-07","0.00",,,"51","42"
"UKE00105873","BUDE, UK","2024-03-08","0.00",,,"51","41"
"UKE00105873","BUDE, UK","2024-03-09","0.22",,,"53","42"
"UKE00105873","BUDE, UK","2024-03-10","0.09",,,"53","44"
"UKE00105873","BUDE, UK","2024-03-11","0.26",,,"54","37"
"UKE00105873","BUDE, UK","2024-03-12","0.00",,,"57","45"
"UKE00105873","BUDE, UK","2024-03-13","0.00",,,"56","52"
"UKE00105873","BUDE, UK","2024-03-14","0.21",,,"53","52"
"UKE00105873","BUDE, UK","2024-03-15","0.14",,,"56","52"
"UKE00105873","BUDE, UK","2024-03-16","0.50",,,"56","40"
"UKE00105873","BUDE, UK","2024-03-17","0.06",,,"58","51"
"UKE00105873","BUDE, UK","2024-03-18","0.06",,,"56","46"
"UKE00105873","BUDE, UK","2024-03-19","0.13",,,"57","52"
"UKE00105873","BUDE, UK","2024-03-20","0.00",,,"51","52"
"UKE00105873","BUDE, UK","2024-03-21","0.16",,,"51","47"
"UKE00105873","BUDE, UK","2024-03-22","0.05",,,"50","47"
"UKE00105873","BUDE, UK","2024-03-23","0.01",,,"51","43"
"UKE00105873","BUDE, UK","2024-03-24","0.20",,,"51","44"
"UKE00105873","BUDE, UK","2024-03-25","0.45",,,"53","46"
"UKE00105873","BUDE, UK","2024-03-26","0.23",,,"50","40"
"UKE00105873","BUDE, UK","2024-03-27","0.16",,,"53","39"
"UKE00105873","BUDE, UK","2024-03-28","0.17",,,"54","35"
"UKE00105873","BUDE, UK","2024-03-29","0.07",,,"56","40"
"UKE00105873","BUDE, UK","2024-03-30","0.08",,,"57","39"
"UKE00105873","BUDE, UK","2024-03-31","0.17",,,"57","47"
"UKE00105873","BUDE, UK","2024-04-01","0.08",,,"56","41"
"UKE00105873","BUDE, UK","2024-04-02","0.08",,,"54","42"
"UKE00105873","BUDE, UK","2024-04-03","0.28",,,"57","49"
"UKE00105873","BUDE, UK","2024-04-04","0.33",,,"61","49"
"UKE00105873","BUDE, UK","2024-04-05","0.06",,,"61","51"
"UKE00105873","BUDE, UK","2024-04-06","0.35",,,"59","53"
"UKE00105873","BUDE, UK","2024-04-07","0.20",,,"57","47"
"UKE00105873","BUDE, UK","2024-04-08","0.25",,,"52","52"
"UKE00105873","BUDE, UK","2024-04-09","0.11",,,"55","45"
"UKE00105873","BUDE, UK","2024-04-10","0.16",,,"58","45"
"UKE00105873","BUDE, UK","2024-04-11","0.01",,,"65","52"
"UKE00105873","BUDE, UK","2024-04-12","0.01",,,"54","45"
"UKE00105873","BUDE, UK","2024-04-13","0.00",,,"54","42"
"UKE00105873","BUDE, UK","2024-04-14","0.09",,,"51","49"
"UKE00105873","BUDE, UK","2024-04-15","0.03",,,"53","46"
"UKE00105873","BUDE, UK","2024-04-16","0.00",,,"51","48"
"UKE00105873","BUDE, UK","2024-04-17","0.09",,,"53","47"
"UKE00105873","BUDE, UK","2024-04-18","0.00",,,"54","35"
"UKE00105873","BUDE, UK","2024-04-19","0.00",,,"56","48"
"UKE00105873","BUDE, UK","2024-04-20","0.00",,,"59","37"
"UKE00105873","BUDE, UK","2024-04-21","0.00",,,"55","35"
"UKE00105873","BUDE, UK","2024-04-22","0.00",,,"55","40"
"UKE00105873","BUDE, UK","2024-04-23","0.00",,,"53","45"
"UKE00105873","BUDE, UK","2024-04-24","0.00",,,"55","39"
"UKE00105873","BUDE, UK","2024-04-25","0.00",,,"53","38"
"UKE00105873","BUDE, UK","2024-04-26","0.21",,,"53","45"
"UKE00105873","BUDE, UK","2024-04-27","0.00",,,"54","44"
"UKE00105873","BUDE, UK","2024-04-28","0.00",,,"55","46"
"UKE00105873","BUDE, UK","2024-04-29","0.32",,,"54","47"
"UKE00105873","BUDE, UK","2024-04-30","0.33",,,"60","51"
"UKE00105873","BUDE, UK","2024-05-01","0.97",,,"54","42"
"UKE00105873","BUDE, UK","2024-05-02","0.00",,,"57","47"
"UKE00105873","BUDE, UK","2024-05-03","0.00",,,"61","49"
"UKE00105873","BUDE, UK","2024-05-04","0.00",,,"59","40"
"UKE00105873","BUDE, UK","2024-05-05","0.11",,,"59","47"
"UKE00105873","BUDE, UK","2024-05-06","0.00",,,"56","46"
"UKE00105873","BUDE, UK","2024-05-07","0.00",,,"62","52"
"UKE00105873","BUDE, UK","2024-05-08","0.00",,,"69","49"
"UKE00105873","BUDE, UK","2024-05-09","0.00",,,"70","47"
"UKE00105873","BUDE, UK","2024-05-10","0.00",,,"74","49"
"UKE00105873","BUDE, UK","2024-05-11","0.00",,,"60","49"
"UKE00105873","BUDE, UK","2024-05-12","0.01",,,"60","51"
"UKE00105873","BUDE, UK","2024-05-13","0.04",,,"62","54"
"UKE00105873","BUDE, UK","2024-05-14","0.01",,,"62","54"
"UKE00105873","BUDE, UK","2024-05-15","0.01",,,"67","54"
"UKE00105873","BUDE, UK","2024-05-16","0.09",,,"66","53"
"UKE00105873","BUDE, UK","2024-05-17","0.01",,,"67","49"
"UKE00105873","BUDE, UK","2024-05-18","0.00",,,"71","45"
"UKE00105873","BUDE, UK","2024-05-19","0.00",,,"70","51"
"UKE00105873","BUDE, UK","2024-05-20","0.00",,,"63","49"
"UKE00105873","BUDE, UK","2024-05-21","0.00",,,"60","49"
"UKE00105873","BUDE, UK","2024-05-22","0.20",,,"57","58"
"UKE00105873","BUDE, UK","2024-05-23","0.00",,,"60","53"
"UKE00105873","BUDE, UK","2024-05-24","0.00",,,"63","53"
"UKE00105873","BUDE, UK","2024-05-25","0.22",,,"60","45"
"UKE00105873","BUDE, UK","2024-05-26","0.14",,,"60","53"
"UKE00105873","BUDE, UK","2024-05-27","0.13",,,"59","52"
"UKE00105873","BUDE, UK","2024-05-28","0.10",,,"60","56"
"UKE00105873","BUDE, UK","2024-05-29","0.00",,,"60","56"
"UKE00105873","BUDE, UK","2024-05-30","0.00",,,"62","55"
"UKE00105873","BUDE, UK","2024-05-31","0.00",,,"62","54"
"UKE00105873","BUDE, UK","2024-06-01","0.00",,,"65","46"
"UKE00105873","BUDE, UK","2024-06-02","0.00",,,"63","47"
"UKE00105873","BUDE, UK","2024-06-03","0.00",,,"59","57"
"UKE00105873","BUDE, UK","2024-06-04","0.03",,,"59","57"
"UKE00105873","BUDE, UK","2024-06-05","0.00",,,"60","44"
"UKE00105873","BUDE, UK","2024-06-06","0.01",,,"61","51"
"UKE00105873","BUDE, UK","2024-06-07","0.01",,,"61","55"
"UKE00105873","BUDE, UK","2024-06-08","0.00",,,"61","54"
"UKE00105873","BUDE, UK","2024-06-09","0.01",,,"59","43"
"UKE00105873","BUDE, UK","2024-06-10","0.00",,,"60","53"
"UKE00105873","BUDE, UK","2024-06-11","0.00",,,"62","42"
"UKE00105873","BUDE, UK","2024-06-12","0.00",,,"59","45"
"UKE00105873","BUDE, UK","2024-06-13","0.20",,,"62","47"
"UKE00105873","BUDE, UK","2024-06-14","0.56",,,"60","54"
"UKE00105873","BUDE, UK","2024-06-15","0.06",,,"63","51"
"UKE00105873","BUDE, UK","2024-06-16","0.00",,,"63","53"
"UKE00105873","BUDE, UK","2024-06-17","0.00",,,"63","49"
"UKE00105873","BUDE, UK","2024-06-18","0.00",,,"71","48"
"UKE00105873","BUDE, UK","2024-06-19","0.00",,,"66","52"
"UKE00105873","BUDE, UK","2024-06-20","0.00",,,"64","51"
"UKE00105873","BUDE, UK","2024-06-21","0.11",,,"64","50"
"UKE00105873","BUDE, UK","2024-06-22","0.00",,,"63","57"
"UKE00105873","BUDE, UK","2024-06-23","0.02",,,"65","57"
"UKE00105873","BUDE, UK","2024-06-24","0.00",,,"67","59"
"UKE00105873","BUDE, UK","2024-06-25","0.00",,,"67","57"
"UKE00105873","BUDE, UK","2024-06-26","0.02",,,"63","54"
"UKE00105873","BUDE, UK","2024-06-27","0.01",,,"63","59"
"UKE00105873","BUDE, UK","2024-06-28","0.00",,,"65","56"
"UKE00105873","BUDE, UK","2024-06-29","0.02",,,"63","49"
"UKE00105873","BUDE, UK","2024-06-30","0.01",,,,"58"
"UKE00105630","KIRKWALL, UK","2024-01-01","0.18","0.0",,"44","39"
"UKE00105630","KIRKWALL, UK","2024-01-02","0.60","0.0",,"44","38"
"UKE00105630","KIRKWALL, UK","2024-01-03","0.56","0.0",,"46","40"
"UKE00105630","KIRKWALL, UK","2024-01-04","0.02","0.0",,"44","39"
"UKE00105630","KIRKWALL, UK","2024-01-05","0.25","0.0",,"46","44"
"UKE00105630","KIRKWALL, UK","2024-01-06","0.02","0.0",,"43","37"
"UKE00105630","KIRKWALL, UK","2024-01-07","0.01","0.0",,"42","35"
"UKE00105630","KIRKWALL, UK","2024-01-08","0.01","0.0",,"43","32"
"UKE00105630","KIRKWALL, UK","2024-01-09","0.02","0.0",,"44","32"
"UKE00105630","KIRKWALL, UK","2024-01-10","0.00","0.0",,"44","35"
"UKE00105630","KIRKWALL, UK","2024-01-11","0.00","0.0",,"47","39"
"UKE00105630","KIRKWALL, UK","2024-01-12","0.14","0.0",,"44","39"
"UKE00105630","KIRKWALL, UK","2024-01-13","0.10","0.0",,"37","40"
"UKE00105630","KIRKWALL, UK","2024-01-14","0.06","0.0",,"34","34"
"UKE00105630","KIRKWALL, UK","2024-01-15","0.16","0.0",,"33","29"
"UKE00105630","KIRKWALL, UK","2024-01-16","0.20","2.0",,"37","28"
"UKE00105630","KIRKWALL, UK","2024-01-17","0.16","3.5",,"37","23"
"UKE00105630","KIRKWALL, UK","2024-01-18","0.20","4.3",,"41","27"
"UKE00105630","KIRKWALL, UK","2024-01-19","0.54","4.3",,"46","28"
"UKE00105630","KIRKWALL, UK","2024-01-20","0.02","0.0",,"48","36"
"UKE00105630","KIRKWALL, UK","2024-01-21","0.49","0.0",,"45","39"
"UKE00105630","KIRKWALL, UK","2024-01-22","0.27","0.0",,"48","39"
"UKE00105630","KIRKWALL, UK","2024-01-23","0.67","0.0",,"48","38"
"UKE00105630","KIRKWALL, UK","2024-01-24","0.05","0.0",,"48","38"
"UKE00105630","KIRKWALL, UK","2024-01-25","0.13","0.0",,"48","39"
"UKE00105630","KIRKWALL, UK","2024-01-26","0.02","0.0",,"48","36"
"UKE00105630","KIRKWALL, UK","2024-01-27","0.06","0.0",,"52","38"
"UKE00105630","KIRKWALL, UK","2024-01-28","0.09","0.0",,"44","44"
"UKE00105630","KIRKWALL, UK","2024-01-29","0.00","0.0",,"45","39"
"UKE00105630","KIRKWALL, UK","2024-01-30","0.00","0.0",,"49","33"
"UKE00105630","KIRKWALL, UK","2024-01-31","0.32","0.0",,"51","36"
"UKE00105630","KIRKWALL, UK","2024-02-01","0.52","0.0",,"52","36"
"UKE00105630","KIRKWALL, UK","2024-02-02","0.06","0.0",,"45","41"
"UKE00105630","KIRKWALL, UK","2024-02-03","0.52","0.0",,"44","39"
"UKE00105630","KIRKWALL, UK","2024-02-04","0.09","0.0",,"40","37"
"UKE00105630","KIRKWALL, UK","2024-02-05","0.21","0.0",,"42","37"
"UKE00105630","KIRKWALL, UK","2024-02-06","0.60","0.0",,"35","34"
"UKE00105630","KIRKWALL, UK","2024-02-07","0.09","5.9",,"38","28"
"UKE00105630","KIRKWALL, UK","2024-02-08","0.03","4.7",,"38","26"
"UKE00105630","KIRKWALL, UK","2024-02-09","0.02","2.8",,"44","27"
"UKE00105630","KIRKWALL, UK","2024-02-10","0.16","0.0",,"45","34"
"UKE00105630","KIRKWALL, UK","2024-02-11","0.09","0.0",,"44","35"
"UKE00105630","KIRKWALL, UK","2024-02-12","0.23","0.0",,"45","36"
"UKE00105630","KIRKWALL, UK","2024-02-13","0.22","0.0",,"47","38"
"UKE00105630","KIRKWALL, UK","2024-02-14","0.17","0.0",,"46","36"
"UKE00105630","KIRKWALL, UK","2024-02-15","0.24","0.0",,"47","35"
"UKE00105630","KIRKWALL, UK","2024-02-16","0.02","0.0",,"48","42"
"UKE00105630","KIRKWALL, UK","2024-02-17","0.16","0.0",,"50","37"
"UKE00105630","KIRKWALL, UK","2024-02-18","0.02","0.0",,"49","44"
"UKE00105630","KIRKWALL, UK","2024-02-19","0.09","0.0",,"50","41"
"UKE00105630","KIRKWALL, UK","2024-02-20","0.05","0.0",,"46","44"
"UKE00105630","KIRKWALL, UK","2024-02-21","0.21","0.0",,"44","35"
"UKE00105630","KIRKWALL, UK","2024-02-22","0.00","0.0",,"46","37"
"UKE00105630","KIRKWALL, UK","2024-02-23","0.21","0.0",,"47","33"
"UKE00105630","KIRKWALL, UK","2024-02-24","0.06","0.0",,"45","35"
"UKE00105630","KIRKWALL, UK","2024-02-25","0.05","0.0",,"45","35"
"UKE00105630","KIRKWALL, UK","2024-02-26","0.09","0.0",,"47","36"
"UKE00105630","KIRKWALL, UK","2024-02-27","0.23","0.0",,"47","39"
"UKE00105630","KIRKWALL, UK","2024-02-28","0.08","0.0",,"48","39"
"UKE00105630","KIRKWALL, UK","2024-02-29","0.04","0.0",,"43","41"
"UKE00105630","KIRKWALL, UK","2024-03-01","0.18","0.0",,"45","36"
"UKE00105630","KIRKWALL, UK","2024-03-02","0.54","0.0",,"46","34"
"UKE00105630","KIRKWALL, UK","2024-03-03","0.13","0.0",,"47","39"
"UKE00105630","KIRKWALL, UK","2024-03-04","0.00","0.0",,"47","40"
"UKE00105630","KIRKWALL, UK","2024-03-05","0.02","0.0",,"45","41"
"UKE00105630","KIRKWALL, UK","2024-03-06","0.00","0.0",,"48","41"
"UKE00105630","KIRKWALL, UK","2024-03-07","0.00","0.0",,"43","42"
"UKE00105630","KIRKWALL, UK","2024-03-08","0.00","0.0",,"46","40"
"UKE00105630","KIRKWALL, UK","2024-03-09","0.02","0.0",,"43","39"
"UKE00105630","KIRKWALL, UK","2024-03-10","0.11","0.0",,"43","38"
"UKE00105630","KIRKWALL, UK","2024-03-11","0.09","0.0",,"47","39"
"UKE00105630","KIRKWALL, UK","2024-03-12","0.22","0.0",,"51","40"
"UKE00105630","KIRKWALL, UK","2024-03-13","0.04","0.0",,"51","42"
"UKE00105630","KIRKWALL, UK","2024-03-14","0.05","0.0",,"45","44"
"UKE00105630","KIRKWALL, UK","2024-03-15","0.06","0.0",,"47","40"
"UKE00105630","KIRKWALL, UK","2024-03-16","0.08","0.0",,"51","32"
"UKE00105630","KIRKWALL, UK","2024-03-17","0.02","0.0",,"56","40"
"UKE00105630","KIRKWALL, UK","2024-03-18","0.11","0.0",,"50","42"
"UKE00105630","KIRKWALL, UK","2024-03-19","0.00","0.0",,"50","45"
"UKE00105630","KIRKWALL, UK","2024-03-20","0.16","0.0",,"53","38"
"UKE00105630","KIRKWALL, UK","2024-03-21","0.17","0.0",,"46","39"
"UKE00105630","KIRKWALL, UK","2024-03-22","0.24","0.0",,"47","35"
"UKE00105630","KIRKWALL, UK","2024-03-23","0.40","0.0",,"46","40"
"UKE00105630","KIRKWALL, UK","2024-03-24","0.04","0.0",,"43","40"
"UKE00105630","KIRKWALL, UK","2024-03-25","0.10","0.0",,"44","37"
"UKE00105630","KIRKWALL, UK","2024-03-26","0.04","0.0",,"47","32"
"UKE00105630","KIRKWALL, UK","2024-03-27","0.22","0.0",,"48","35"
"UKE00105630","KIRKWALL, UK","2024-03-28","0.09","0.0",,"50","39"
"UKE00105630","KIRKWALL, UK","2024-03-29","0.01","0.0",,"53","40"
"UKE00105630","KIRKWALL, UK","2024-03-30","0.01","0.0",,"54","38"
"UKE00105630","KIRKWALL, UK","2024-03-31","0.00","0.0",,"49","38"
"UKE00105630","KIRKWALL, UK","2024-04-01","0.00","0.0",,"46","41"
"UKE00105630","KIRKWALL, UK","2024-04-02","0.01","0.0",,"44","43"
"UKE00105630","KIRKWALL, UK","2024-04-03","0.04","0.0",,"44","39"
"UKE00105630","KIRKWALL, UK","2024-04-04","0.01","0.0",,"47","36"
"UKE00105630","KIRKWALL, UK","2024-04-05","0.37","0.0",,"54","33"
"UKE00105630","KIRKWALL, UK","2024-04-06","0.06","0.0",,"54","39"
"UKE00105630","KIRKWALL, UK","2024-04-07","0.00","0.0",,"57","45"
"UKE00105630","KIRKWALL, UK","2024-04-08","0.24","0.0",,"46","43"
"UKE00105630","KIRKWALL, UK","2024-04-09","0.54","0.0",,"52","41"
"UKE00105630","KIRKWALL, UK","2024-04-10","0.43","0.0",,"61","39"
"UKE00105630","KIRKWALL, UK","2024-04-11","0.06","0.0",,"62","45"
"UKE00105630","KIRKWALL, UK","2024-04-12","0.03","0.0",,"53","48"
"UKE00105630","KIRKWALL, UK","2024-04-13","0.28","0.0",,"52","46"
"UKE00105630","KIRKWALL, UK","2024-04-14","0.24","0.0",,"48","39"
"UKE00105630","KIRKWALL, UK","2024-04-15","0.02","0.0",,"47","40"
